"SEUCI","COUNTRY","ORDER_AMOUNT","UNIT_AMOUNT"
"8S8H44BKI0I20TIH",BR,18,59
"8UALNFQ17IYGT18D",BR,16,53
"90AHP4IM3P6LB1MF",BR,21,29
"99TZ8WDYJ104CE5K",BR,33,165
"9AYZP7T1W08Y0DCJ",BR,19,53
"9I3WNMAIREGYKDBY",BR,27,76
"9IMKECPURZ9WX5OH",BR,9,62
"9J3QHEX5SJ4MW53X",BR,22,6
"9QIOJCK428RKJ45N",BR,33,44
"9XB99X8DYB1HCXC4",BR,24,51
"9XO6LO6TRCWTIWQ3",BR,27,50
A0GH4WDHEF3C89LO,BR,13,63
A39HZ7W3JZ2NLGMI,BR,64,180
A83IKC21VMNK64SH,BR,21,32
AEUI4SXYE5SVEV5Y,BR,28,28
AIJT186MMCZEPSB5,BR,23,11
ANKE0GLD737D9FNH,BR,25,4
AXUL6AKIWZBEPTM6,BR,12,54
B0DBIMYIW60VKDNR,BR,27,49
B6ZSVQ11CPB34SU9,BR,24,28
B9A229LRVJPF201A,BR,36,30
BA56JX1IN9GSNJ40,BR,27,46
BER45M0DDF6LNE4L,BR,21,39
BFWW5KPUPUPUDDH5,BR,30,40
BIHNQYVH7YEEG1KK,BR,37,57
BOONFQVV7XLTG5Q3,BR,29,48
BTJDFFVL6BCFTL35,BR,23,24
BU9K8I8WYMRM9GSA,BR,31,32
BUYJOOEI21MDJ4ZV,BR,8,50
BXFYIGC4XLF1VTLP,BR,25,42
BXYV7UUX4NJIJ33Y,BR,22,20
C19NW6MB0PTNGOAD,BR,29,40
C1QPU1ZFYQNRIPE9,BR,21,26
C5J0UDR7MTKPI8AE,BR,29,5
CDGT1W5M4J6RD6GT,BR,27,64
CGNLJ5Q3QGB29U9C,BR,27,40
CHHPSYHU0F6FZHVX,BR,55,59
CMXW5GI2NTPJ4D1L,BR,25,45
CNSLV60V7DUHIP75,BR,30,62
COGPVZIGVEYROBLB,BR,6,69
CZ32GVY8RLUJOMGR,BR,32,30
D3MVVUBKHBCJFN5E,BR,22,91
D4P44HS5CK57ZJ16,BR,21,46
D8IFMO3F05QJUWDG,BR,9,82
D8S8SCONRIAS5G8G,BR,59,128
DD6R3EABDS8M44CW,BR,21,14
DNNBWR6R1W0HOMOE,BR,21,10
DRSWDNAUG8UVYB17,BR,25,50
DTKIMJHCL07GABNQ,BR,6,50
E12MH6KV8UY7U0GZ,BR,83,59
E1RGA4L16XUF13EH,BR,546,242
ECMKXLARARGRBLU4,BR,21,28
EFCWBMISYULOVKT1,BR,20,94
EJT3OSXNFU8I0GGB,BR,9,59
EQT7AYJY7PLWS76A,BR,38,47
ER21X7YA6ZSOQ1UB,BR,17,61
ESGEYHLLH3CU0SCE,BR,30,60
ET2S3PWEFZ2Q58KB,BR,12,55
EUWUNIWQ5I81IX5O,BR,29,13
EXYFRYMENBZXN0YH,BR,21,35
EYTJ8DO3S2RQEUI6,BR,30,4
F3TYKRTYWMP4BQKF,BR,23,17
F40EG4BPVCELUHDL,BR,36,81
F52HQWJB5STUWWWH,BR,24,40
F5HDA1V08VAPVF9E,BR,33,96
F8MJD062CBTRA86T,BR,25,58
FKGGBOXPO7R05I05,BR,39,68
FMD2ALXU09LFVGL7,BR,5,50
FQE0U451B9YWJU0N,BR,15,53
FR7RUUPDNOOE3E7M,BR,35,24
FS6V0TY4EAGNXQ6U,BR,23,9
FSMJV885TDQ8JHL9,BR,24,29
FSQHOPPNECZ6HOEY,BR,44,19
FU187D7KB6F9HJNF,BR,23,19
FU315XKCCMVHS828,BR,18,100
FWTX7BS99I5S9NUH,BR,25,112
FZMQSS2RYSPGD88B,BR,22,16
GEUVJKPKS7XSIKD6,BR,34,37
GOWHG30BOA608YZM,BR,12,63
GRAZ3SH42U68O2SL,BR,7,50
GVU9ZV64686XUKSZ,BR,34,83
GXYVDAS2M52PK6EE,BR,23,40
H1CIQS68HP9U2HXD,BR,21,48
H2V4FPBL5XH227B0,BR,21,40
H6Q2N9G9YNK066MY,BR,28,52
H8SJ0YEWWRF5KFMI,BR,32,138
H9O614999O0MVA1G,BR,23,88
HDA2LNZHDX518HMK,BR,6,61
HFM2ESSNKBX4XG71,BR,42,101
HPKDHLNZ6KBMEKLB,BR,23,53
HQAABOQ7PNBDD4TV,BR,35,32
I3DCOAFH302YLTSC,BR,29,60
IANCKOXB52V9KZ3G,BR,146,46
IHEQOJMPAH1QYLEN,BR,12,55
IHR0NC0SRYKWNI6W,BR,24,30
IJSTU8D9QU4PTCP6,BR,29,58
IPDTKXZUHZ3I1C47,BR,9,53
IWIIKPXTT4RBM6GN,BR,22,56
IZJKGSAHQYRLD9KB,BR,24,24
J2OJKD63CT3X574L,BR,21,13
J7VU5CT14MILWSB5,BR,89,81
JBWHWHUQLTWU4INE,BR,26,48
JF59G67LJ6NSZDS9,BR,34,85
JHR3XFF8R1PFY4IZ,BR,35,69
JJAB4712LUAZTNEQ,BR,22,63
JSEKDH2A1XPYOTIE,BR,9,62
K5IPA1V60JGQ4CMJ,BR,21,32
KAU26VERHF1PA9OV,BR,30,71
KDBBQEZDJO8FB48K,BR,23,20
KE0WKO4KSZZ9KNGD,BR,35,56
KQ2F45GMFXKT6124,BR,19,62
KQ7AURT3H5XC3C8O,BR,43,133
LAVO8TRFO466JDGF,BR,25,52
LBOXC4QK0F8E8Z16,BR,24,87
LF2KRFTDBKUU69MX,BR,22,38
LHB0EKEDIK4629Q5,BR,24,38
LJNW47GLCCO5G4FH,BR,26,18
LM8FII6VNY2K5MA6,BR,28,45
LUPMY20Y95SLQ8RJ,BR,14,53
LV23HCHDNX72K88X,BR,5,56
LXWH6T83965QHV7G,BR,24,7
LY6I5C1TX83QS30H,BR,27,67
M6WWCAGGH6PK01NF,BR,38,57
M7YOVW16HEZUG68L,BR,12,51
M8S4Q97DSCTXC7DE,BR,22,42
MBTVBJUQESXSCMFT,BR,28,36
MD8Y5G01R1A5QICO,BR,28,78
METW6XC7TMSVOKWX,BR,33,45
MFADL6PKSY7KLVOA,BR,22,82
MFD35VXCN60IENAC,BR,12,55
MO42MWPYH28NLKUS,BR,71,10
MR28TB5P7IYO6M5F,BR,41,122
MTPM9DSDKC3EI9J6,BR,31,43
MVX4IKILITDSEP0A,BR,46,61
MZYU7XN8A5VHBFT0,BR,9,54
N4AIR7LRYXBNR51C,BR,56,28
NC58CRMBUS4XQ2KJ,BR,25,52
NCHFCD2OX5GAZQGV,BR,33,104
NH8N7H2JHOPGQ9NH,BR,56,12
NP5MVRLZOVPZESI4,BR,25,38
NQA3CSTFDGQ2U2LY,BR,13,53
NVCM5517BSS8BVYT,BR,12,112
O4KY9CVN6YCJ4AXL,BR,22,48
O9EWAYA7RL36ZNFW,BR,10,62
OERENYL98JLNH7FI,BR,21,49
OH36OY4I4OM3KQ1B,BR,17,53
OLJ730I1AWDOHRDH,BR,29,29
OM38AVV2MHRHPDWO,BR,12,69
OQU425Y1IOKRXXXW,BR,29,42
OXCXMFX3JDPUCLDD,BR,21,11
OY6DDAPE5B2HNEDR,BR,12,64
P61LQOK8RPP8OXSQ,BR,13,78
PA7XBJLL28FES541,BR,35,97
PBFMTBX9EF9G3WXO,BR,21,18
PGCZFG8AS74GO4Q2,BR,12,50
PJRGFMGRQYMRBM5B,BR,20,77
PUEGW2KT8J8FRSYD,BR,26,10
Q04DUFEJDN1OTWG7,BR,11,55
Q64CHBZY0H22X9UU,BR,22,14
Q7MDERHRT00P0PO0,BR,23,37
Q8AZP84ERJHZ9XRF,BR,31,59
QDWNQI42TWW1UL0M,BR,43,104
QK4GYC8SFFWAND3C,BR,24,95
QOGLNO01AGVO9FVR,BR,22,34
QTQHR7ILCTJ4S9Z4,BR,22,19
QUVZUVADQGR3GAHU,BR,20,69
RDN3LNQK6P12E2KP,BR,23,44
RSGNG8ABCG57CC7K,BR,24,21
RYNR1LJ6O8OWWNBS,BR,21,10
RZA7F5ZG49KZV1SU,BR,18,51
S15NFQ23FQEF4CX4,BR,5,50
S4D3ZOZJ7UUOUO50,BR,21,19
S8TQ84AO6I0TRICG,BR,21,43
SNLFOSMNR3OSA3W3,BR,26,68
SPAPOJT5V80DAC3U,BR,24,26
T0ULZMLUBL12WRGT,BR,21,36
T1TQ96IBL31VKBYR,BR,10,59
T8QYXPWZ6BJ38HGL,BR,9,53
TBB8FMOVSJYUGKBF,BR,4,56
TID2K7WS2AV9N757,BR,10,51
TK8DAX1NADURP1X5,BR,8,78
TKKFLQ68XZHOM14O,BR,24,15
TS8S74PFMZ4NDSLQ,BR,24,40
TXPX6YB4LM3JKW6M,BR,27,49
U721E8H1QYIRX94L,BR,23,27
U7IV80F84EH6SFP2,BR,23,19
UPF73TLTBOYFSXC5,BR,85,110
UQJRRDZZR0WU1PQB,BR,25,42
UUD0PA2MGPN2BQR6,BR,16,58
UVB29Z7BH9C3U1JE,BR,8,53
UW8OBBV9BF8LUSD1,BR,28,35
UX0Z3XKFECVWD4HN,BR,36,21
UZ6AGH2EUCPCTYL9,BR,18,53
V8982B8LGZFQOBGO,BR,24,31
V8NHVJNSUEFQK5OX,BR,24,49
VB1XYFMM66BKWYG5,BR,13,152
VEP1HA5X2HF9SKAY,BR,14,59
VMCKRDS7V28TBIGP,BR,35,78
VMFG4WQBZ4Y6MYG8,BR,38,61
VMWPYESWBC3DEJU9,BR,21,86
VPUVMBRFHF3BBFQW,BR,26,15
VSGJ0BY7QN6B9EHD,BR,44,64
VVZOODOPMJLDVLCH,BR,25,22
VW02JO9X85F72MC1,BR,10,76
VX7WYGY3XUJT4RKY,BR,30,112
W2LWT7ZNDA22XBD6,BR,24,48
W2MS38AO9DA1LC7H,BR,27,59
WBPB2EAHAIT0Z7KP,BR,23,119
WFXEDO5S1BAWN7M8,BR,10,59
WJNI0KKBJQU11W86,BR,3,54
WUDX1SHCPBKH74QD,BR,29,59
WXV1M6ZJJZ5NADCP,BR,35,6
X1OVOY55GD5P3N18,BR,20,54
X1VOB4ZDP9UQVXMY,BR,19,58
X2FUVG2ESI7ERG6K,BR,23,25
X4GWIRN83WNH8RI9,BR,45,85
XA0UAA401S2UVMRW,BR,27,131
XB0XJPTCDLMHH6AV,BR,21,21
XJRSGGXX8RQI8I49,BR,26,19
XO9NOTYBKKF72KDI,BR,27,44
XSIZP8L5PP99CYFL,BR,7,56
XZNB41XLUUSP9YT0,BR,33,65
Y0BL0ERCWXP42FA4,BR,8,53
Y8OQMBO5KIFM5ACL,BR,17,59
YFIHM73DWWNZBOTT,BR,35,77
YIICIS8QDSUHQ821,BR,30,73
YMDJBILCTB8OKKHR,BR,24,52
YNTY0EKVQLI5GL5V,BR,14,56
YSHR6QC9QLTXTR8N,BR,31,45
Z1SZVLM2JA0ERSM4,BR,11,56
ZE9EJ3QM8QSLNFRK,BR,36,77
ZEXVCS6UIUYHOQZ7,BR,23,24
ZGXMF4C7B9RB1EG7,BR,9,62
ZHZ8YCQPDNSZYL9J,BR,11,56
ZJ5JZENVUIJG43HA,BR,22,30
ZK3ZHQGYXN52ESJS,BR,23,24
ZS4Y4LDKQKJC7J5E,BR,27,25
ZSWSMAG9783EC10N,BR,21,32
ZWN72ETTTG60HOT2,BR,28,31
ZXKY5ZUHGJ4MPU7M,BR,25,95
ZYIHRC0GMNAKUV90,BR,10,55
b7dbc2b0-d3e7-3daa-80eb-e25a5ed2282c,BR,79,43
ce5e1bd6-e374-7d80-54d0-0bc30fd5bb3f,BR,8,56
e24ed09d-2cf8-4d5d-9136-cb4cb0b9b918,BR,26,34
"0101c7b6-3cc9-156a-b150-eea01fab7834",CA,2,56
"031f8fd9-a30e-bb04-b363-413d28c1ce49",CA,23,30
"032TMVAYC3FI8LRH",CA,3,57
"03EOCV0NWIXABP5I",CA,6,138
"04FY8YDHY1SV98FA",CA,27,56
"04MZMXP0IVRU50T3",CA,47,56
"05PBUBXE3ZN1E7Z9",CA,5,77
"06LD1DU57BSYKIDA",CA,21,30
"077PW4NZ68JYUXQU",CA,19,60
"07AP7JULCMDG2ZGM",CA,2,54
"07LX3YN00VNA0XA1",CA,13,54
"093ZYZF6TTA7YFHQ",CA,2,53
"09RBY6Z91QCPMQR6",CA,2,76
"0BJP01RI3HMJ5WB7",CA,19,63
"0BZU417NOBKCWD1O",CA,4,71
"0EMG90CO2XGT0847",CA,2,92
"0FK4ELPEMX9XQMVU",CA,39,88
"0GDTOTO7IZRY8O7Q",CA,15,51
"0H8IDGMYVY0S037S",CA,5,87
"0HDOCORQQRUH6LLS",CA,3,61
"0IG1K5IGHNKP9UGR",CA,4,58
"0IS4B6920H1EBO9E",CA,25,84
"0ISZ0ZXEFF9WZWG5",CA,6,63
"0JGV90AZAIA1HOZJ",CA,23,21
"0JHN9R04J8465PS5",CA,4,79
"0JTZXTA8T8EE83CW",CA,10,57
"0KDDUAMZH2VR3BTO",CA,6,56
"0KVDIQLCV2D7S4XO",CA,22,57
"0N2GFBKF5N615L6G",CA,7,119
"0NDLYO7A5KHYO4MV",CA,26,53
"0OH6QHU2Q3QP7QY0",CA,50,108
"0OJNR7763LBE9OCK",CA,23,34
"0SH3ROTKIUQBPQC2",CA,6,62
"0SQ4C6EJB6FM7817",CA,8,58
"0V4HXHZ4IBBK7I8K",CA,8,53
"0VP8H7JXW1SO1Z4F",CA,11,62
"0WIKPNN6SENP6JBG",CA,4,50
"0XBTDFF4EJO1IU9I",CA,29,49
"0ZODQORSNX3IJG5C",CA,9,128
"0ZQG1Y60SBETS05B",CA,23,69
"10BLMMHBMBDZ1D8E",CA,14,52
"117IR6NVNNDZN47F",CA,21,30
"11G967U5E0S7O77U",CA,29,73
"11MV02IP3JEHAVNX",CA,33,55
"11V0UCRG9WAVKN6C",CA,8,81
"13R3YD89CA67KH78",CA,2,52
"14GJITZ8Y201F7Z8",CA,3,75
"155cfbeb-5bae-6579-dd6b-c61db7915461",CA,21,282
"15DY1UTK4HU6MY2Y",CA,6,60
"16Q2CAUVDDO9ZKYU",CA,8,123
"176N30G0JFXZCPCU",CA,2,53
"17GWMF341MZ8WQSI",CA,6,58
"17OIE0QYSWV7ZTE5",CA,45,111
"17W8Z4ANEVGG2WNU",CA,18,115
"18HLLYXYWQN7KAR2",CA,3,63
"18OPGWARPPZIUNIU",CA,5,64
"18f73690-b007-805b-5366-4ee6f7683f5e",CA,29,85
"1ALF77X6UM3YR0SI",CA,7,66
"1B9A2N63VOO1O1B8",CA,6,81
"1BZC54YNY50SGPGJ",CA,21,37
"1CM895LWNULF8SQU",CA,2,56
"1CNBNO0U7YICE6DP",CA,27,110
"1D0A4YGMRO6Z48EV",CA,4,95
"1D965VG6HD6EJ94C",CA,14,61
"1E6JQS66IQNMKOIB",CA,4,84
"1EW9G14IJZ3WW17V",CA,3,58
"1FFJOFBNDL2KNJXP",CA,20,58
"1GKSJ59RJWFOT1KD",CA,5,117
"1HIYBNMVO04WN1E6",CA,2,50
"1HNKP6CCAOKFTGVX",CA,19,74
"1HUX5NH9TTJHH2GG",CA,32,141
"1IKTYX3QKCCCSIUU",CA,23,51
"1JORDSREG8FMX9FG",CA,5,73
"1KTXLS8T46Y8D6LJ",CA,6,91
"1KV51NHIJNO1AINQ",CA,19,50
"1L8BTI5WY1VBPPZZ",CA,4,58
"1LAHVMAP91BX5DRK",CA,6,52
"1LW57UU8KEDO54VJ",CA,15,91
"1M13DK2GPYNB1SZ5",CA,4,93
"1M2GYUAQ195BPV8P",CA,9,64
"1NB4LP499XADFMLY",CA,3,55
"1O97YAZHYPDAL06D",CA,5,55
"1OKE9O9YLZW7BVU5",CA,29,77
"1OVL48Y23XHKMM8U",CA,6,80
"1P7EWQIYJDJH2G7S",CA,34,74
"1PFA6396GCAHI5ZY",CA,7,53
"1Q3PEZZ2M1YCO86P",CA,16,50
"1QGYCANGE2LS6D2A",CA,5,58
"1QMH1LTI9TCPD9W0",CA,2,65
"1R03OZMSF84HHRGX",CA,10,109
"1R19GIUKL9EBPMWO",CA,4,61
"1RA5XUCAIBKZTVNS",CA,11,118
"1ROJKKSN1RPYG1WU",CA,55,69
"1SV0H5ATKI579YO9",CA,7,66
"1T4J1YF18HT31CLM",CA,12,52
"1UPZMPA1HQSNBO9Y",CA,20,99
"1UV5X1MS825XDIWI",CA,2,60
"1VA0Q2TP2Q7ZWT4G",CA,7,67
"1VEIYT19U44WC8BO",CA,4,72
"1W1805HTNC2JFQM9",CA,14,51
"1WAL1F3T22OVOCOS",CA,5,108
"1WM0YUI9528K0PHP",CA,13,53
"1WQR01STYP2R5CRK",CA,24,32
"1WYNHP5YTSNZWREL",CA,14,56
"1XC8ARK3PPTDO5UI",CA,25,28
"1XD99D24F31TD3FC",CA,7,88
"1XNLKMK2AR55WB1P",CA,12,53
"1XXY024TU1M26RMC",CA,21,58
"1Y0KE1HMM4ZZ1P2P",CA,24,23
"1YLUKZNO5OYA81YP",CA,6,76
"1Z6S9553JAE2598Y",CA,35,19
"1ZCBD2HBI51NZZ0G",CA,2,50
"1ZFCYLDIUVIAN060",CA,16,143
"1ZK9LDCUQEXJKIGT",CA,1,50
"1ZM0J2HA6VE6MV4J",CA,4,51
"1e7808ba-128f-a726-6c83-b3c0673dd4e5",CA,4,62
"20IIBTNP7YJY95HQ",CA,17,51
"20TNZ6UZJPSJF4S9",CA,21,51
"21039R28K44M2MY5",CA,4,69
"22W5M0T9BQJMANL8",CA,8,60
"22YDWOIQ0QW0ZKWX",CA,7,63
"23TOB5LS4L13Z3TF",CA,26,71
"24R3O09S07A101D8",CA,4,67
"2561ILPFN8ZRPFE2",CA,5,104
"25SHWW8TEI1NNZVM",CA,7,57
"25UUX66UX7ZVG81P",CA,42,164
"26UBWANEO87P6G7P",CA,3,56
"27067ca5-3a55-b2ba-c0f0-b2f60e3a881a",CA,26,49
"27UHPPQZXJO1HISB",CA,16,58
"283001d1-dfab-eff6-61f3-bfa257695292",CA,4,79
"2844XNBESU29UD8N",CA,3,90
"2865KSXVYMNUKCPA",CA,7,106
"286O93EAK15A9G4E",CA,48,40
"29IDLVMZ9X5WA3DG",CA,7,65
"29W8FFLZL27ZH0MB",CA,10,58
"2AI913O67ZUTG7KA",CA,6,80
"2B3385DEKEC8EXL3",CA,7,109
"2CEOPTT9D79PTR2Q",CA,4,112
"2CMEGTPMWRNTG19B",CA,39,27
"2DUS4AEMBM5YAM4Q",CA,8,54
"2EZYD6724C5JN2QU",CA,138,182
"2F5M065MYSZ80D9E",CA,21,272
"2FQCQ73W0B2F5FET",CA,4,50
"2G7K4TQJM9LTQ4A0",CA,21,28
"2GKN607D4633WOJL",CA,2,94
"2GQFLVK4MWC3E23Q",CA,38,58
"2H7RJ8K22NAJZ3LM",CA,3,59
"2IB69XQXC1J05MD5",CA,3,105
"2JLOWA4D70B1T00S",CA,25,66
"2JR0N953AXTFJ31M",CA,27,58
"2L3JAHLE1OY6WHTS",CA,5,69
"2L8S3PAC5MTN2JC1",CA,3,63
"2MNOPVW1HIW6PYQW",CA,1,50
"2NHYNZXH201NCEOL",CA,10,118
"2PNO8UV44QN8D7FE",CA,16,75
"2Q3TY1N2X7CZFEHO",CA,16,53
"2QV3A0WHFZ88QXSQ",CA,22,56
"2RIPI3PDYSHWVYHK",CA,4,56
"2S2DM27704H4XELK",CA,9,62
"2S3UH6ZYXPKCT8NQ",CA,8,72
"2S6RCE6YGD4UB8KM",CA,25,82
"2S8WSDTJZC21K82E",CA,3,59
"2SVZ7PZTLVAJ6P89",CA,7,69
"2T4K4UR6B3W9POPN",CA,8,172
"2T7EUEWC833R277K",CA,5,93
"2TVT0VEQG7Y1G0IY",CA,32,144
"2UDNDFKQXZNP73Z6",CA,4,73
"2VUKXP6UZ66S8UB5",CA,4,69
"2WS858PU2QYNDA0C",CA,6,53
"2YX6A7QIFE58UPO0",CA,20,103
"2ZFJGQ1ZUAI3EPGR",CA,2,65
"2ZL3DHWHDXO7P0VW",CA,14,202
"2ZREY482Z1HI5TRM",CA,20,97
"2ZZ97NYPPV5QUI9F",CA,13,139
"2d2da185-00e1-8106-05bc-665ff35c70e4",CA,22,42
"30K3YBNXKJ3EOZSX",CA,4,98
"310NA7IUKTA44C36",CA,22,20
"31MOU5WJDM40YAO0",CA,18,78
"32DGWB1RKNBJYC0Q",CA,36,47
"32c90b51-6503-a663-83b2-594136fd8f3e",CA,11,92
"32ec8ea0-9599-c7a6-f867-6a35bdd9713c",CA,3,53
"33QE852HTSTAHKJ1",CA,7,58
"34KHQNBH2I1SOOWS",CA,19,83
"34QZIWWLKGJOLZKS",CA,25,47
"35937ae3-0597-1526-4b77-83a7057a89b5",CA,29,57
"395ZJP2I7TH7JT7Y",CA,8,77
"39IVQNBQP44AMJWU",CA,26,25
"3AHHV5XLQD57RTF2",CA,3,68
"3ALJ1KII68TCULUG",CA,4,81
"3BRW4R9V7R3EQQ6F",CA,24,43
"3BWQWFBSKGG71T7N",CA,42,49
"3CKC6Q4DG4CMODL1",CA,11,53
"3CM0XWJ0ITKIMQF3",CA,20,78
"3CNNLI336XK6SEEE",CA,39,12
"3CZ2MW3TYNMKFWXL",CA,16,99
"3D0R3TC3J2F1S9AS",CA,4,79
"3DLP6CNOHMFQ0AY5",CA,52,52
"3DM1IM4E36AA76ON",CA,6,89
"3DZHH20DDB12L18S",CA,19,58
"3EUI23VEBUC5KXFY",CA,5,50
"3F6EPGZ5U5QEMW9R",CA,22,47
"3FGA8CKF7X69C2IY",CA,2,77
"3GGV8OHSTR2FDSMK",CA,43,58
"3GIZ9S29S15FVTGZ",CA,2,50
"3HHTTTVG0B5UXRKB",CA,14,140
"3KH8NEQYI5GLKD5E",CA,32,39
"3KQQ173QCO3UUUNJ",CA,67,88
"3LKHTAGZHHYK9GXP",CA,31,32
"3MNYKTKX927F12FB",CA,5,82
"3NCBC5T5N6D0AXP1",CA,19,51
"3NDXWQ926CFTT3HK",CA,6,68
"3NUYW2VDAKV4Q4VF",CA,25,28
"3NWYYLEO8NHW1IS8",CA,25,6
"3OBO8NR6U26IFZV9",CA,4,60
"3OH265F7YIQKEUTH",CA,59,60
"3ONZWKW7ZDTAWYRO",CA,21,33
"3QQFV7BEVWDLXXX4",CA,22,73
"3QYKFC54UFXEES2A",CA,17,64
"3R9T4LDLPBFJ7QI0",CA,41,69
"3RKK9EVDLIN788IB",CA,24,20
"3UUBY1DMTCIVOE0C",CA,3,75
"3VORH2FN53RXNBTL",CA,7,64
"3VYF42SXOMFKNS40",CA,7,80
"3X6BJDW3EY8MGDMI",CA,22,32
"3Y2MBF8W6TYLQVS2",CA,5,58
"3ZHJK059P7NXRX9A",CA,5,70
"3a1cdf75-434f-6800-7ab7-b58b7086a52c",CA,25,56
"42IH1R9EYL7I4VOV",CA,3,134
"42OPVE0046B6IS9A",CA,32,59
"43NPMWCWBNABE7AA",CA,15,57
"45Y6NNB5BM8AC28H",CA,15,60
"468ZCY6MLRXGYSRY",CA,21,22
"47L40DKTY717P863",CA,4,72
"47Q9Y5F10TZUBSUJ",CA,21,77
"48S8VC8J1QES3YZ2",CA,15,55
"48XQGJ6LN2SHWC6Y",CA,14,52
"49NUYFWJ0IB19HBT",CA,7,111
"49QH2WRQNFXM0X48",CA,2,67
"4A5EJ1DOOAB0MGUQ",CA,8,71
"4B49PBRMFKUCEW73",CA,17,56
"4BJ0VCWKIOY9T1IR",CA,4,60
"4C5N1SPR3UA72Y0U",CA,6,96
"4E90KG33B1WJOY5J",CA,5,59
"4EM4WYESHE4JT50P",CA,6,52
"4EUGH4RIJBEIN3R2",CA,5,63
"4F1KBJIIFZ6BRJVK",CA,68,22
"4H4GKHF8NUQTY2TR",CA,8,61
"4J1MUDRRBI5P6LQ9",CA,8,85
"4JMJB7Y44OUYRDWF",CA,4,86
"4KAT2R80OVQ4CNYT",CA,24,69
"4KILRFR9NDFIFL3O",CA,5,88
"4KVU1GMWE3RR53E7",CA,54,44
"4MZ58EMXVMEJCIG8",CA,3,93
"4NCLB5HBWN95SUJ0",CA,25,50
"4NP4RS5I92M94D9O",CA,27,31
"4OJQQ0ZCWEO8U2QD",CA,22,40
"4PO6O7GXI5XS1IDF",CA,30,6
"4S9QIUH8KT3RG4GA",CA,33,10
"4SFUELJJXTK0BO2K",CA,12,140
"4SZPACJ7PU8WCXRE",CA,11,55
"4T3TM0EI5EM1V2K1",CA,39,37
"4U1N1D20XSEH78PK",CA,4,58
"4UPRLOCI0LZM171P",CA,30,42
"4VIZB29KQ46GG3N8",CA,6,106
"4VK0A4NS7BADP0JN",CA,7,66
"4XKA0CITBB4SREQ4",CA,20,118
"4YVZCFGS4KDKGZRP",CA,58,13
"4b1567dc-a4dd-0cd2-4120-89001ec958bb",CA,10,57
"4c40bbba-9fca-2f93-7a19-86eaae8629ed",CA,24,43
"50F2DNFU1TP9QV0Q",CA,4,95
"50SFJDZWXJLU4D46",CA,54,71
"515948FOOSIAS3B0",CA,9,52
"519TX8JT6GEERI0X",CA,6,69
"51FO8ZFQRJ8QBE8W",CA,23,21
"521364F20SVLKQBY",CA,11,59
"52BZ4QXLWUO2E9G9",CA,28,67
"52JHET8TA7NDZ039",CA,27,59
"539SCBHN3M3GOXSB",CA,3,58
"53O4LT97G1AOUJWD",CA,3,53
"542F6POP28JUP4CD",CA,2,50
"553YZEDHQMI3I98M",CA,18,112
"55AYSYLPPLB4L7GX",CA,22,34
"55K8CWHYX2R916U1",CA,7,100
"5796LL9GKW11U3FC",CA,30,69
"57CDVYFAXV53XPGM",CA,21,31
"58HKMHS2ZK004AT7",CA,25,51
"58IGHDUT2P7SVKQI",CA,3,63
"58O07D8JE6HXJFUE",CA,3,67
"58UXBPGQ6KQ7BNMF",CA,9,74
"59M19UFUTLOCRDG4",CA,4,69
"5B7A1TC6817EQJUC",CA,8,116
"5B8UQGDC0F69RP0U",CA,33,224
"5B9TU3X6WIXYJAG5",CA,26,1
"5BES7YHFTLS4W4JN",CA,46,57
"5CGSZQ1BP908DJ04",CA,26,87
"5CQBWLFU0YUBTZ8T",CA,17,56
"5CWQYZA6DZWI2QOG",CA,57,93
"5CZGZFWWJVAT19Z9",CA,23,110
"5DR6CJW7I74IP235",CA,17,56
"5DUUN7859FH9K1I9",CA,3,51
"5DX25AQQXEG31DD3",CA,28,59
"5E9K5AJLALDVLPAR",CA,42,34
"5EH9Q6UFGJKY3D2L",CA,5,62
"5EV4IH258QKAUCX8",CA,28,117
"5G2RU7P5YAZWYI25",CA,29,27
"5GTVDS8ZH5SZ5UCE",CA,15,80
"5GXANF0CCV5CFKTS",CA,3,105
"5HSX49B9FF88XDXF",CA,2,71
"5IPH5XOAMCBS92IZ",CA,21,61
"5J94H28PS9DWCO5L",CA,8,50
"5K0LARUM8ZC41PAQ",CA,6,64
"5KHS019RWMML4410",CA,10,53
"5L17ZNTWJVN77AOZ",CA,14,51
"5LFRBTFRDGP1EU3Y",CA,17,58
"5LQTUD68ZIFHUF7I",CA,27,31
"5M61E8AHDFU3BR5W",CA,34,62
"5MOSR6E4E6C6V3J1",CA,31,28
"5MWPIQ9ZHQEBJ0L7",CA,17,80
"5N7KB7BDDCTNCTLI",CA,23,46
"5NFPGN0XBXEH3KF7",CA,7,99
"5O983SUSLYH4BJ7Z",CA,24,37
"5OFYFFR5DBZIV1TS",CA,17,56
"5P398AUBYFXU0UXM",CA,23,96
"5P4T14P26TDXTCW3",CA,9,101
"5PQFL7AV0SVVI69M",CA,22,47
"5QP7GFEJ2EY1WGO1",CA,4,80
"5SXQ1T53LM0SACLB",CA,15,56
"5U42HQ1E1PZQAMMJ",CA,5,59
"5VADLLLI3NYFFXI9",CA,3,51
"5VK3I0IEFFQKKONP",CA,57,54
"5X9B4O0B3JKV83P8",CA,30,67
"5XPJBGFGO0Z9BSSM",CA,21,46
"5XQY9P7F2NGDV1WC",CA,31,28
